,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
45,1514343969592815616,RT @PTIofficial: Chairman PTI @ImranKhanPTI at the historic Peshawar Jalsa. Thank you Peshawar! #امپورٹڈ_حکومت_نامنظور https://t.co/bRcVx8x…,2022-04-13T20:45:12.000Z,33134,0,0,en,35342.93333333333,0.3970378536421699,fawadchaudhry,Top 10%,https://t.co/bRcVx8x,unknown,incomplete url,na,na,RT @PTIofficial: Chairman PTI @ImranKhanPTI at the historic Peshawar Jalsa. Thank you Peshawar! #imported_government_disapproved https://t.co/bRcVx8x…,0.054284602,0.108466946
46,1529413797559029763,RT @ImranKhanPTI: Rumours &amp; delib disinfo that a deal has been done. Absolutely not! We are moving towards Islamabad &amp; no question of any d…,2022-05-25T10:47:19.000Z,32648,0,0,en,34824.53333333333,0.3912142163852708,fawadchaudhry,Top 10%,,,,,,RT @ImranKhanPTI: Rumors &amp; delib disinfo that a deal has been done. Absolutely not! We are moving towards Islamabad &amp; no question of any d…,0.09568449,0.22786869
47,1528385088441942017,RT @ImranKhanPTI: تبدیلئ حکومت کی امریکی سازش کے ذریعے اقتدار میں لائی گئی امپورٹڈ حکومت کی جانب سے جھوٹے پرچوں کے ذریعے صحافیوں ارشد شریف،…,2022-05-22T14:39:35.000Z,31648,0,0,ur,33757.86666666667,0.3792314236756019,fawadchaudhry,Top 10%,,,,,,"RT @ImranKhanPTI: The change of government brought to power by the American conspiracy by the imported government through false documents journalists Arshad Sharif,…",0.19504376,0.3466484
48,1524137591775404032,"RT @ImranKhanPTI: بڑی تعداد میں نکلنے، خصوصاً خواتین اور گھرانوں کی شرکت پر جہلم آپ کا شکریہ۔ میں ایک قوم کو تشکیل پاتے دیکھ رہا ہوں۔ 
#امپ…",2022-05-10T21:21:33.000Z,27795,0,0,ur,29648.0,0.3330617233652475,fawadchaudhry,Top 10%,,,,,,"RT @ImranKhanPTI: Thank you Jhelum for the large turnout, especially the participation of women and families. I see a nation being formed.
#amp…",0.026499467,0.3539236
49,1528762164613459968,"RT @BeckyCNN: In an exclusive interview, @ImranKhanPTI tells me a top US diplomat needs to resign for his role in what he claims was an Ame…",2022-05-23T15:37:57.000Z,27114,0,0,en,28921.6,0.324901441529963,fawadchaudhry,Top 10%,,,,,,"RT @BeckyCNN: In an exclusive interview, @ImranKhanPTI tells me a top US diplomat needs to resign for his role in what he claims was an Ame…",0.02779579,0.14104043
50,1527982245910302720,RT @ImranKhanPTI: Our senior party leader Shireen Mazari has reportedly been violently abducted from outside her house by this fascist regi…,2022-05-21T11:58:50.000Z,27092,0,0,en,28898.13333333333,0.3246378200903502,fawadchaudhry,Top 10%,,,,,,RT @ImranKhanPTI: Our senior party leader Shireen Mazari has reportedly been violently abducted from outside her house by this fascist regi...,0.31132057,0.8137762
51,1519237624854384640,RT @OmerCheemaPTI: سازش کے ذریعے وجود میں آنے والی یہ امپورٹڈ گورمنٹ اب مجھ پر دباؤ ڈال رہی ہے لیکن ان کو معلوم نہیں کہ میں بھی اپنے کپتان…,2022-04-27T08:50:50.000Z,26536,0,0,ur,28305.06666666667,0.3179753873437743,fawadchaudhry,Top 10%,,,,,,RT @OmerCheemaPTI: This imported government created by conspiracy is now putting pressure on me but they don't know that I am also my captain...,0.19029272,0.32469028
52,1513199122815275009,RT @PTIofficial: Congrats Pakistan! Mainstream media acknowledges the sentiments of Pakistanis and its display on Twitter.  #امپورٹڈ_حکومت_…,2022-04-10T16:55:59.000Z,26328,0,0,en,28083.2,0.3154829664601632,fawadchaudhry,Top 10%,,,,,,RT @PTIofficial: Congrats Pakistan! Mainstream media acknowledges the sentiments of Pakistanis and its display on Twitter. #imported_government_…,0.085582085,0.2797224
53,1513396712777338883,G-9 Park protest #امپورٹڈ_حکومت_نامنظور https://t.co/LPKtmuXsib,2022-04-11T06:01:08.000Z,28746,4216,92476,en,27439.33333333333,0.3082498532107893,fawadchaudhry,Top 10%,https://t.co/LPKtmuXsib,social media,twitter,yes,yes,G-9 Park protest #imported_government_disapproved https://t.co/LPKtmuXsib,0.019351736,0.13150157
54,1520272889475383296,"RT @OmerCheemaPTI: میں کوئی غلام ہو جو تم اسمبلی میں بدمعاشی ، غنڈا گردِی، مار دھاڑ کرو گے اور میں آپ سے خلف لوں گا ؟ ابسولوٹلی ناٹ
گورنر پ…",2022-04-30T05:24:36.000Z,25673,0,0,ur,27384.53333333333,0.3076342372353301,fawadchaudhry,Top 10%,,,,,,"RT @OmerCheemaPTI: Am I a slave that you will bully, hooligan, beat and scream in the assembly and I will take over from you? Absolutely not
Governor P...",0.44573322,0.7079002
55,1516161772352606213,RT @PTIofficial: Recent data on our historic HT: 6.12 crore tweets &amp; 15.22 crore engagement. History has been made by PTI Family! #امپورٹڈ_…,2022-04-18T21:08:30.000Z,25660,0,0,en,27370.66666666667,0.3074784609301044,fawadchaudhry,Top 10%,,,,,,RT @PTIofficial: Recent data on our historic HT: 6.12 crore tweets &amp; 15.22 crore engagement. History has been made by PTI Family! #imported_…,0.041915078,0.13889903
56,1517379635084169216,یہ ٹرینڈ بھی ہونا چاہئے #غلطی_سدھارو_الیکشن_کراؤ  #امپورٹڈ_حکومت_نامنظور,2022-04-22T05:47:51.000Z,26528,2144,48468,ur,26609.46666666667,0.2989272404826669,fawadchaudhry,Top 10%,,,,,,This should also be a trend.,0.012314741,0.11661958
57,1514610561165668361,#امپورٹڈ_حکومت_نامنظور #Respect ⁦@OfficialDGISPR⁩ and now our demand  is Judicial commission https://t.co/ixHrvdu8zj,2022-04-14T14:24:32.000Z,26113,4726,39977,en,26363.76666666667,0.2961670790744491,fawadchaudhry,Top 10%,https://t.co/ixHrvdu8zj,mainstream media,samaa news,yes,yes,#imported_governance_namanzoor #Respect @OfficialDGISPR and now our demand is Judicial commission https://t.co/ixHrvdu8zj,0.024849601,0.184874
58,1514465164942209029,FIA please….  #امپورٹڈ_حکومت_نامنظور https://t.co/p13cvWpe27,2022-04-14T04:46:47.000Z,25802,3464,35360,en,26228.0,0.2946418942398715,fawadchaudhry,Top 10%,https://t.co/p13cvWpe27,mainstream media,24 news,yes,yes,FIA please…. #imported_government_disapproved https://t.co/p13cvWpe27,0.015267765,0.076128185
59,1529880655655587843,RT @ImranRiazKhan: پیٹرول 70 روپے کے بجائے 180 روپے کا کر دیا۔ عوامی ریلیف کا وعدہ پورا۔,2022-05-26T17:42:26.000Z,24453,0,0,ur,26083.2,0.293015230129534,fawadchaudhry,Top 10%,,,,,,RT @ImranRiazKhan: Petrol price Rs 180 instead of Rs 70. Promise of public relief fulfilled.,0.01225191,0.25415465
60,1513843329842442242,RT @ImranRiazKhan: شہباز شریف کے 3 گھر پی ایم آفس بن گئے۔ اب سب کچھ سرکاری خرچے پر ہوگا۔ یاد رہے عمران خان نے ایک بھی گھر کو کیمپ آفس نہیں…,2022-04-12T11:35:50.000Z,24375,0,0,ur,26000.0,0.2920805722981799,fawadchaudhry,Top 10%,,,,,,"RT @ImranRiazKhan: Shahbaz Sharif's 3 houses became PM offices. Now everything will be at government expense. Remember, Imran Khan did not make a single house a camp office.",0.04240986,0.3051017
61,1528385017151467521,RT @ImranRiazKhan: ہمار ے گھر کے آس پاس پولیس کا غیر معمولی گشت جاری ہے یہ ہتھکنڈے ہمارے حوصلے پست نہیں کر سکتے انشااللہ ۔ مسز عمران ریاض خ…,2022-05-22T14:39:18.000Z,24354,0,0,ur,25977.6,0.2918289336512768,fawadchaudhry,Top 10%,,,,,,"RT @ImranRiazKhan: Extraordinary police patrolling is going on around our house, these tactics cannot demoralize us, Inshallah. Mrs Imran Riaz",0.07687678,0.4480634
62,1516298284452745222,"چوں چوں کا مربع کابینہ کا نام پڑھیں لگتا ہے سنٹرل جیل کا حاضری رجسٹر ہے، سارے بڑے ڈاکو کابینہ میں شامل ہو گئے ہیں، 
#امپورٹڈ_حکومت_نامنظور",2022-04-19T06:10:57.000Z,25973,3770,48878,ur,25949.6,0.291514385342648,fawadchaudhry,Top 10%,,,,,,"Read the square name of the cabinet, it seems to be the attendance register of the central jail, all the big robbers have joined the cabinet.
#imported_government_disapproved",0.20312156,0.2857122
63,1515983961537015816,"RT @ImranRiazKhan: سیاسی رہنماؤں سے توقع ہے کہ عدالتی فیصلوں کا دفاع کریں۔ سپریم کورٹ
انتہائی احترام سے عرض ہے کہ درست فیصلے خود اپنا دفاع…",2022-04-18T09:21:56.000Z,23648,0,0,ur,25224.53333333333,0.2833690819982505,fawadchaudhry,Top 10%,,,,,,"RT @ImranRiazKhan: Political leaders are expected to defend court decisions. Supreme Court
It is submitted with the utmost respect that correct decisions defend themselves...",0.013634177,0.060088433
64,1516321897427865600,#امپورٹڈ_حکومت_نامنظور https://t.co/waJ29GWNbX,2022-04-19T07:44:46.000Z,26769,7701,92637,qme,25209.0,0.2831945825794159,fawadchaudhry,Top 10%,https://t.co/waJ29GWNbX,social media,twitter,yes,yes,#imported_government_disapproved https://t.co/waJ29GWNbX,0.024731753,0.10839554
65,1517986869983997953,#امپورٹڈ_حکومت_نامنظور,2022-04-23T22:00:47.000Z,25193,3552,48194,qht,25147.66666666666,0.28250557199861,fawadchaudhry,Top 10%,,,,,,#imported_government_disapproved,0.02543884,0.074736536
66,1516705205252993026,RT @Hammad_Azhar: ڈالر 4 روپیہ مہنگا ہو گیا صرف دو دن میں۔ سٹاک مارکیٹ بھی نیچے چلی گئی۔ ان ہی دو چیزوں کا امپورٹڈ حکومت نے مسلط ہونے کے وق…,2022-04-20T09:07:54.000Z,23154,0,0,ur,24697.6,0.2774495823996741,fawadchaudhry,Top 10%,,,,,,RT @Hammad_Azhar: Dollar became expensive by Rs 4 in just two days. The stock market also went down. These two things were imported by the government at the time of imposition.,0.017215505,0.093301795
67,1513903101027176453,So proud of #Jhelum #امپورٹڈ_حکومت_نامنظور https://t.co/16tXj7205q,2022-04-12T15:33:20.000Z,24331,2652,48793,en,24238.23333333333,0.2722891178268007,fawadchaudhry,Top 10%,https://t.co/16tXj7205q,social media,twitter,yes,yes,So proud of #Jhelum #imported_government_disapproved https://t.co/16tXj7205q,0.031684756,0.15641792
68,1519582995509821442,فرق جان کر جیو  #امپورٹڈ_حکومت_نامنظور https://t.co/ZmHLefQC1r,2022-04-28T07:43:13.000Z,24296,3457,51142,fa,24095.76666666667,0.2706886660755156,fawadchaudhry,Top 10%,https://t.co/ZmHLefQC1r,social media,twitter,yes,yes,Live by knowing the difference #imported_government_disapproved https://t.co/ZmHLefQC1r,0.020607091,0.19868083
69,1514874187852259328,ملک میں نئے انتخابات ہونے ہیں یہ طے ہے، فیصلہ کرنیوالوں نے صرف ایک فیصلہ کرنا ہے یہ فیصلہ زیادہ نقصان اٹھا کر کرنا ہے یا کم نقصان پر بات بن جائے گی۔۔۔ #امپورٹڈ_حکومت_نامنظور,2022-04-15T07:52:06.000Z,24478,3374,57278,ur,24088.13333333333,0.270602914215187,fawadchaudhry,Top 10%,,,,,,"New elections are going to be held in the country, it is certain, the decision makers have to make only one decision. #imported_government_disapproved",0.012440401,0.15703857
70,1525031201546944512,"RT @ImranKhanPTI: Rupee at all time low Rs193/$ (from Rs178/ on 8March); Interest rates at 15% highest since 1998; stock market down 3,000…",2022-05-13T08:32:26.000Z,22506,0,0,en,24006.4,0.2696847327238087,fawadchaudhry,Top 10%,,,,,,"RT @ImranKhanPTI: Rupee at all time low Rs193/$ (from Rs178/ on 8 March); Interest rates at 15% highest since 1998; stock market down 3,000…",0.01218908,0.009861323
71,1513251074009927681,#امپورٹڈ_حکومت_نامنظور  Thank you #Lahore https://t.co/E6SEqlZZfu,2022-04-10T20:22:25.000Z,25059,4854,83675,en,23778.63333333333,0.2671260320180221,fawadchaudhry,Top 10%,https://t.co/E6SEqlZZfu,social media,twitter,yes,yes,#imported_governance_unapproved Thank you #Lahore https://t.co/E6SEqlZZfu,0.104361884,0.1440284
72,1519393667064156161,RT @MNAAttaullahAdv: ہم اڈیالہ ضرور جا رہے ہیں لیکن الحمد اللہ اپنے قائد کے ساتھ ملکر پاکستان کی جنگ لڑ رہے ہیں شوباز یا زرداری کی طرح چوری…,2022-04-27T19:10:53.000Z,22258,0,0,ur,23741.86666666666,0.2667130001318107,fawadchaudhry,Top 10%,,,,,,"RT @MNAAttaullahAdv: We are definitely going to Adiala, but Alhamdulillah is fighting the war of unity of Pakistan with our leader, like Shobaz or Zardari.",0.09481675,0.4398998
