,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
45,1549036571248439296,اپنی ہی 20 سیٹوں پر 5 ہار جانے پر زیادہ زعم میں آنے کی ضرورت نہیں۔ ECP پر آپ کا اٹیک وہ دھاندلی نہیں جو ہوئی ہی نہیں،بلکہ فارن فنڈنگ فیصلے کا خوف ہے۔آپ کو معلوم ہے کہ اس میں آپ کے خلاف ناقابلِ تردید شواہد سامنے آ چکے ہیں جن کا منظرِ عام ہر لایا جانا ناگزیر ہے۔ ECP جلد فیصلہ سنائے,2022-07-18T14:21:12.000Z,5760,10954,19690,ur,5512.826102675343,0.09225601028530374,MaryamNSharif,Top 10%,,,,,,"Losing 5 out of 20 seats of your own, no need to get too excited. Your attack on ECP is not a fraud that did not happen, but fear of foreign funding decision. You know that there is irrefutable evidence against you which is inevitable to be exposed. ECP will give decision soon",0.06896287,0.40265533
46,1519969589051990016,مسجدِ نبوی صلی اللّہ علیہ وسلم کے احاطے میں مریم اورنگزیب کو گالی دی گئی۔ اس سے بڑی بدبختی کیا ہو سکتی ہے کہ مغفرت کی راتوں میں، دنیا کی پاک ترین جگہ پر، پاک ترین ہستی کے در پر رحمتیں اور مغفرت سمیٹنے کی بجائے انسان دونوں جہانوں کی ذلتیں سمیٹ آئے؟,2022-04-29T09:19:24.000Z,5790,12576,22956,ur,5480.425162689803,0.09171378722277891,MaryamNSharif,Top 10%,,,,,,"Maryam Aurangzeb was abused in the premises of the Prophet's Mosque. What can be a greater misfortune than that in the nights of forgiveness, in the purest place of the world, instead of receiving mercy and forgiveness at the door of the purest being, human beings are subjected to the humiliation of both worlds?",0.18649188,0.7079002
47,1512886951673798659,غرور اور تکبر انسانوں کے کیے نہیں۔ تکبر کو زوال ہے، زوال ہے زوال ہے! اسی لیے عمران خان پاکستان کا ووٹ آؤٹ ہو جانے والا پہلا وزیرِ اعظم ٹھہرا!,2022-04-09T20:15:32.000Z,5591,7060,20482,ur,5379.550253073028,0.09002566637045999,MaryamNSharif,Top 10%,,,,,,"Pride and arrogance are not made by humans. Arrogance is a fall, a fall is a fall! That's why Imran Khan became the first Prime Minister of Pakistan to be voted out!",0.2648175,0.64763886
48,1521233592738893826,RT @NawazSharifMNS: عید مبارک,2022-05-02T21:02:06.000Z,5210,0,0,fa,5344.676428054952,0.08944206008583691,MaryamNSharif,Top 10%,,,,,,RT @NawazSharifMNS: Eid Mubarak,,
49,1522633862215778305,RT @HamidMirPAK: Fateh Jang. Small place big crowd. ⁦@MaryamNSharif⁩ gave message that her party is ready to fight back on political front.…,2022-05-06T17:46:16.000Z,5158,0,0,en,5291.332248734634,0.08854935622317596,MaryamNSharif,Top 10%,,,,,,RT @HamidMirPAK: Fateh Jang. Small place big crowd. @MaryamNSharif gave message that her party is ready to fight back on political front.…,0.039935954,0.4627078
50,1515744286402555904,#پاکستان_مانگے_ترقی https://t.co/4htx6dNVtr,2022-04-17T17:29:33.000Z,5431,6080,16240,qme,5282.907628344178,0.08840837193473369,MaryamNSharif,Top 10%,https://t.co/4htx6dNVtr,social media,govt of pakistan,yes,yes,#Pakistan_demands_development https://t.co/4htx6dNVtr,0.017215505,0.1203999
51,1525140766909091841,“اس سے بہتر تھا کہ پاکستان پر ایٹم بم گرا دیا جاتا۔”  عمران خان ہمارے ملک کے بارے میں ایسی مکروہ بات کرتے ہوئے تمھیں شرم آنی چاہیے۔ جانتے بھی ہو کیا اول فُول بک رہے ہو؟ یا مکمل طور پر مت ماری گئی ہے؟ https://t.co/vX8CxqhxNb,2022-05-13T15:47:49.000Z,5444,9508,14540,ur,5273.909616775126,0.08825779206292186,MaryamNSharif,Top 10%,https://t.co/vX8CxqhxNb,mainstream media,geo news,yes,yes,"""It would have been better if the atomic bomb had been dropped on Pakistan."" Imran Khan should be ashamed of you for talking such disgusting things about our country. Do you know if you are selling the first flower? Or not completely killed? https://t.co/vX8CxqhxNb",0.5559701,0.563433
52,1518942839077490688,بقول توشہ خان کے 60 فیصد کابینہ ضمانت پر ہے تو کان کھول کہ سنُ لو، بہت جلد تم سمیت تمھاری پوری سابق کابینہ پکڑی جائے گی اور ان کو ضمانتیں بھی نہیں ملنی انشاءاللّہ! ہمیں تو جھوٹے مقدمات اور انتقام میں پکڑا تھا نا، تمھارے مقدمات بڑے جرائم اور نا قابلِ تردید شواہد پر ہوں گے۔,2022-04-26T13:19:28.000Z,5553,14650,18329,ur,5270.295824295009,0.0881973159894878,MaryamNSharif,Top 10%,,,,,,"According to Tosha Khan, 60% of the cabinet is on bail, so open your ears and listen, very soon your entire former cabinet including you will be arrested and they will not even get bail, God willing! We were caught in false cases and revenge, your cases will be based on major crimes and irrefutable evidence.",0.18744208,0.64991754
53,1512483722091986948,اقتدار کے لیے اس طرح کسی کو روتے پہلی بار دیکھا ہے۔رو رہا ہے کہ میرے لیے کوئی نہیں نکلا۔او بھائی آنکھیں کھول کے دیکھو،غریب عوام کو ان ساڑھے تین سالوں میں جس طرح تم نے رُلایا ہے، تل تل کر کے مارا ہے، وہ شکرانے کے نفل پڑھ رہے ہیں کہ تم جیسے سے جان چھوٹی! جاتے جاتے آئین بھی توڑ دیا!,2022-04-08T17:33:14.000Z,5404,7047,16947,ur,5233.573571945045,0.08758277665387304,MaryamNSharif,Top 10%,,,,,,"This is the first time I have seen someone crying for power like this. He is crying that no one has come out for me. Oh brother, open your eyes and look, the poor people have been beaten in the way you have cried in these three and a half years. Yes, they are reading thanksgiving that you are as young as you! He broke the constitution as he went!",0.22980402,0.6452885
54,1529426763981504513,پنجاب نے آج فتنہ خان سے پنجاب کے مینڈیٹ پر ڈاکہ ڈالنے اور فرح گوگی کی لوٹ مار کا بدلہ لے لیا! شاباش پنجاب 🙌,2022-05-25T11:38:50.000Z,5488,9360,21344,ur,5233.019522776572,0.08757350475506229,MaryamNSharif,Top 10%,,,,,,"Today, Punjab took revenge from Fitna Khan for robbing the mandate of Punjab and looting Farah Gogi! Well done Punjab 🙌",0.3057765,0.64117014
55,1517823315230208002,عمران خان نے خطرناک کھیل کھیلا۔ یہ شخص اپنی کرسی کی خاطر کسی حد تک بھی جا سکتا ہے۔ یہ کسی بھی رحم یا رعایت کا مستحق نہیں۔,2022-04-23T11:10:52.000Z,5540,14939,21581,ur,5211.193058568328,0.08720824336843695,MaryamNSharif,Top 10%,,,,,,Imran Khan played a dangerous game. This person may even go to some extent for the sake of his chair. It does not deserve any mercy or concession.,0.19504376,0.55398405
56,1510578624403226626,طاقت کے نشے میں دُھت عمران خان آج اپنے اوپر خودکش حملہ کر بیٹھا ہے۔ عمران کا ڈرامہ اور کہانی اب ہمیشہ کے لیے ختم انشاءاللّہ!,2022-04-03T11:23:03.000Z,5481,8638,23696,ur,5204.771149674619,0.08710077404473349,MaryamNSharif,Top 10%,,,,,,"Drunk on power, Imran Khan has committed suicide today. Imran's drama and story is now over forever, God willing!",0.41910073,0.81111157
57,1512878946978713601,https://t.co/7HNm9mO3A4,2022-04-09T19:43:43.000Z,5365,5559,17950,zxx,5199.833966015906,0.08701815129228034,MaryamNSharif,Top 10%,https://t.co/7HNm9mO3A4,social media,twitter,yes,yes,https://t.co/7HNm9mO3A4,,
58,1526902903662845959,RT @UmarCheema1: ایک اینکر کے اتنے ذرائع آمدن ہیں کہ وہ ہر دو مہینے بعد چار کنال کا گھر بنا سکتا ہے لیکن نواز شریف(جس کے باپ کی اتفاق فاونڈ…,2022-05-18T12:29:55.000Z,5066,0,0,ur,5196.954085321763,0.08696995708154506,MaryamNSharif,Top 10%,,,,,,RT @UmarCheema1: An anchor has enough sources of income that he can build a house of four kanals every two months but Nawaz Sharif (whose father's concurrence found...,0.044636376,0.31485894
59,1515008484365983749,RT @NawazSharifMNS: محترمہ بلقیس ایدھی کی وفات سے دلی رنج ہوا۔ وه انسانیت کا درد رکھنے والی انتہائی شفیق خاتون تھیں۔ اللہ تعالٰی انہیں جوا…,2022-04-15T16:45:44.000Z,4974,0,0,ur,5102.575921908893,0.08539055793991417,MaryamNSharif,Top 10%,,,,,,RT @NawazSharifMNS: Deeply saddened by the death of Ms. Bilquis Edhi. She was a very compassionate woman who had the pain of humanity. May Allah bless them...,0.022021262,0.382297
60,1512885509114183687,ظلم کا نظام قائم نا کبھی رہا ہے نا کبھی رہ پائے گا۔ نواز شریف نے اپنا فیصلہ اس پر چھوڑا تھا جس نے کبھی ناانصافی نہیں کی۔ نواز شریف صاحب آج آپ کا صبر، ہر قسم کے جبر سے جیت گیا۔ خدا آپ کا سایہ قوم پر سلامت رکھے، آپ کے ہر ساتھی، ہر کارکن کو سلام، جو ڈٹے رہے، حق سے پیچھے نا ہٹے۔,2022-04-09T20:09:48.000Z,5231,4522,16653,ur,5092.536605206073,0.08522255204098995,MaryamNSharif,Top 10%,,,,,,"The system of oppression has never existed and will never exist. Nawaz Sharif left his decision to him who never did injustice. Mr. Nawaz Sharif today, your patience won over all kinds of oppression. May God protect your shadow on the nation, salutations to every colleague, every worker, who persevered, did not retreat from the truth.",0.05824285,0.1862494
61,1527599984010756103,PTI کچھ بھی کرلے،شیر سے پنجاب چھیننے کا خواب چکنا چور ہو گا انشاءاللّہ۔پنجابیوں کو اپنے صوبے کو فرح گوگی کی لوٹ مار اور تباہی کے حوالے کر دینے پر شدید غصہ ہے جس کا حساب وہ انتخابات میں چکتا کر دیں گے۔ECP کو دن رات گالیاں دینے والے عمران خان کو آج تھوڑی شرم تو آئی ہو گی مگر کہاں!,2022-05-20T10:39:52.000Z,5291,11897,18911,ur,5029.582971800432,0.08416903594184265,MaryamNSharif,Top 10%,,,,,,"Whatever PTI does, the dream of wresting Punjab from the tiger will be shattered, Inshallah. Imran Khan, who abuses day and night, may have felt a little shame today, but where!",0.33587718,0.5680319
62,1517850717201256448,اداروں پر حملےاور گھیراو جلاؤ کا سبق بھی جلد انتخابات کے لیے دباو بڑھانے کا حربہ ہے۔ کان کھول کے سن لو! تمھاری غنڈہ گردی اور دھمکیاں اب تمھاری اپنی تباہی کا باعث بنیں گی۔ اپنی حکومت نا سنبھال سکا، اپنی پارٹی نا سنبھال سکا اور باتیں سن لو! تمھار کھیل ہمیشہ کے لیے ختم انشاءاللّہ!,2022-04-23T12:59:45.000Z,5235,10153,16303,ur,5028.384128705711,0.08414897354937513,MaryamNSharif,Top 10%,,,,,,"The lesson of attacks on institutions and burning is also a tactic to increase pressure for early elections. Open your ears and listen! Your bullying and threats will now lead to your own destruction. He could not manage his government, he could not manage his party and listen to the words! Your game is over forever, God willing!",0.19789438,0.5349946
63,1512027739783831552,رولنگ کو غلط قرار دے دیا گیا،اچھی بات ہے مگر یہ رولنگ صرف غلط نہیں ہے بلکہ آئینِ پاکستان کی بد ترین توہین ہے اور انتہائی خطرناک روش ہے جس کو لگام دینا عدلیہ کا فرض ہے۔امید ہے آئین توڑنے والے کو قرار واقعی سزا ہو گی تاکہ پھر کسی کو ملک کے ساتھ ایسا گھناؤنا کھیل کھیلنے کی جرت نا ہو,2022-04-07T11:21:19.000Z,5123,2293,16012,ur,5018.839027476499,0.0839892382446919,MaryamNSharif,Top 10%,,,,,,"Rowling has been declared wrong, it is a good thing, but this ruling is not only wrong, but it is the worst insult to the constitution of Pakistan and it is a very dangerous practice, which is the duty of the judiciary to curb. I hope that the violator of the constitution will be punished. So that no one dares to play such a hideous game with the country",0.28087774,0.64969724
64,1512040549825789960,آئین شکن کو سزا دو 🇵🇰 https://t.co/sIVFHKzDjY,2022-04-07T12:12:14.000Z,5103,3223,14206,ur,5009.644161243672,0.08383536405059461,MaryamNSharif,Top 10%,https://t.co/sIVFHKzDjY,social media,twitter,yes,yes,Punish the unconstitutional 🇵🇰 https://t.co/sIVFHKzDjY,0.19939905,0.27882057
65,1514177265768497152,جب ملک کا درد اور فکر ہو تو اس طرح کام کیا جاتا ہے۔ ایک لمحہ بھی ضائع نہیں کیا جاتا کیونکہ یہ وقت قوم کی امانت ہوتا ہے! شاباش شہباز شریف 🙌 https://t.co/wFImTnDqzS,2022-04-13T09:42:46.000Z,5213,11894,23801,ur,4886.403199566159,0.08177295191998638,MaryamNSharif,Top 10%,https://t.co/wFImTnDqzS,social media,twitter,yes,yes,This is how things are done when the country is in pain and worry. Not a single moment is wasted because this time is the trust of the nation! Well done Shahbaz Sharif 🙌 https://t.co/wFImTnDqzS,0.03357032,0.28748056
66,1530252058867429377,"شاباش شہباز شریف 🙌
چار سال میں پہلی مرتبہ غریب کے لیے ریلیف کی آواز کان میں پڑی۔ اللّہ آپ کو کامیاب کرے۔ آمین ♥️🤲🏼🇵🇰",2022-05-27T18:18:16.000Z,5270,16587,23886,ur,4883.121926970352,0.08171804049838345,MaryamNSharif,Top 10%,,,,,,"Well done Shahbaz Sharif 🙌
For the first time in four years, the voice of relief for the poor was heard. May Allah make you successful. Amen ♥️🤲🏼🇵🇰",0.012503231,0.27143496
67,1515229465856872448,RT @Ahmad_Noorani: ایک گھڑی نہیں، سات گھڑیاں، ایک ہار نہیں بہت سےہار، ہیروں کی ایک چین نہیں بہت سی چینز، فیکٹ فوکس کےایڈیٹر عثمان منظور کی…,2022-04-16T07:23:50.000Z,4759,0,0,ur,4882.018257411423,0.08169957081545064,MaryamNSharif,Top 10%,,,,,,"RT @Ahmad_Noorani: Not one watch, seven watches, one necklace not many necklaces, one chain of diamonds not many chains, Fact Focus editor Osman approved...",0.044141594,0.17122044
